accuracy,loss,val_accuracy,val_loss,learning_rate
0.7943107485771179,0.9257407188415527,0.19344262778759003,9.767555236816406,0.0002500000118743628
0.7932166457176208,0.889904797077179,0.3409835994243622,3.756375789642334,0.0002500000118743628
0.804157555103302,0.8830326795578003,0.33770492672920227,4.516988754272461,0.0002500000118743628
0.804157555103302,0.8536226153373718,0.3409835994243622,4.761026382446289,0.0002500000118743628
0.833698034286499,0.8090183734893799,0.48852458596229553,2.84476637840271,0.0002500000118743628
0.8107221126556396,0.8380963206291199,0.4131147563457489,3.697627067565918,0.0002500000118743628
0.8172866702079773,0.8534091114997864,0.534426212310791,2.1544008255004883,0.0002500000118743628
0.8315098285675049,0.8095501661300659,0.3081967234611511,4.584106922149658,0.0002500000118743628
0.8238512277603149,0.827671468257904,0.5278688669204712,2.0338869094848633,0.0002500000118743628
0.8402625918388367,0.7804908752441406,0.5278688669204712,2.1049180030822754,0.0002500000118743628
0.8227571249008179,0.8011823296546936,0.44918033480644226,3.1599972248077393,0.0002500000118743628
0.8183807730674744,0.8057582378387451,0.4163934290409088,3.5698771476745605,0.0002500000118743628
0.8293216824531555,0.7531089782714844,0.49836066365242004,2.395216941833496,0.0002500000118743628
0.8730853199958801,0.6907168626785278,0.43606558442115784,3.4910521507263184,0.0002500000118743628
0.8512035012245178,0.7369275093078613,0.38032788038253784,4.069068431854248,0.0002500000118743628
0.8544857501983643,0.745148777961731,0.5803278684616089,1.9071284532546997,0.0002500000118743628
0.8457330465316772,0.7554311752319336,0.4721311330795288,3.1036651134490967,0.0002500000118743628
0.8752735257148743,0.6931728720664978,0.5278688669204712,2.54888916015625,0.0002500000118743628
0.8730853199958801,0.6762783527374268,0.5934426188468933,2.043887138366699,0.0002500000118743628
0.8468271493911743,0.6903387308120728,0.5016393661499023,3.0077483654022217,0.0002500000118743628
0.8862144351005554,0.6499754786491394,0.7409836053848267,1.347375750541687,0.0002500000118743628
0.8752735257148743,0.6785814166069031,0.6426229476928711,1.7380034923553467,0.0002500000118743628
0.8708971738815308,0.6714938282966614,0.49508196115493774,2.6870310306549072,0.0002500000118743628
0.8741794228553772,0.6576038599014282,0.4295082092285156,3.725735664367676,0.0002500000118743628
0.8719912767410278,0.6344050168991089,0.6229507923126221,1.9102801084518433,0.0002500000118743628
0.8774617314338684,0.6327518224716187,0.4721311330795288,3.053415060043335,0.0002500000118743628
0.8687089681625366,0.6399115920066833,0.6754098534584045,1.3844685554504395,0.0002500000118743628
0.8971553444862366,0.6030740141868591,0.5573770403862,1.8832244873046875,0.0002500000118743628
0.8993435502052307,0.5706886053085327,0.33770492672920227,4.65449333190918,0.0002500000118743628
0.9102844595909119,0.5434190630912781,0.6360656023025513,1.7095955610275269,0.0002500000118743628
0.9157549142837524,0.539292573928833,0.49836066365242004,3.084252119064331,0.0002500000118743628
0.9168490171432495,0.5422174334526062,0.6262295246124268,1.917239785194397,0.0001250000059371814
0.9223194718360901,0.5553473830223083,0.6295081973075867,1.7101835012435913,0.0001250000059371814
0.9026257991790771,0.5499577522277832,0.6032786965370178,1.9264051914215088,0.0001250000059371814
0.9091903567314148,0.5224635004997253,0.6622951030731201,1.6344270706176758,0.0001250000059371814
0.9288840293884277,0.49257421493530273,0.5409836173057556,2.7135403156280518,0.0001250000059371814
0.9245076775550842,0.5110663771629333,0.6327868700027466,1.9346433877944946,0.0001250000059371814
0.9146608114242554,0.5379072427749634,0.5147541165351868,2.9034504890441895,0.0001250000059371814
0.9245076775550842,0.5014285445213318,0.6000000238418579,2.2401466369628906,0.0001250000059371814
0.9223194718360901,0.49787163734436035,0.5377049446105957,2.548738956451416,0.0001250000059371814
0.9321662783622742,0.48650380969047546,0.6622951030731201,1.5973858833312988,0.0001250000059371814
0.9321662783622742,0.4952848553657532,0.66557377576828,1.8065159320831299,6.25000029685907e-05
0.9398249387741089,0.4871619939804077,0.688524603843689,1.58577299118042,6.25000029685907e-05
0.9343544840812683,0.498534232378006,0.7245901823043823,1.4326499700546265,6.25000029685907e-05
0.9398249387741089,0.4544038474559784,0.685245931148529,1.5371283292770386,6.25000029685907e-05
0.9310722351074219,0.489584743976593,0.6295081973075867,1.963426113128662,6.25000029685907e-05
