accuracy,loss,val_accuracy,val_loss,learning_rate
0.1210884377360344,3.323073148727417,0.0773930773139,2.116584062576294,9.999999747378752e-05
0.14013604819774628,3.3098771572113037,0.0773930773139,2.1186470985412598,9.999999747378752e-05
0.13809524476528168,3.208740472793579,0.0773930773139,2.138333559036255,9.999999747378752e-05
0.1278911530971527,3.274568796157837,0.0773930773139,2.1427552700042725,9.999999747378752e-05
0.12448979914188385,3.210430860519409,0.0773930773139,2.156020164489746,9.999999747378752e-05
0.12176870554685593,3.182753324508667,0.0773930773139,2.156592845916748,9.999999747378752e-05
0.10884353518486023,3.1973371505737305,0.0773930773139,2.1615207195281982,4.999999873689376e-05
0.12312924861907959,3.1512868404388428,0.0773930773139,2.135694980621338,4.999999873689376e-05
0.13129252195358276,3.0848419666290283,0.0773930773139,2.1100590229034424,4.999999873689376e-05
0.1319727897644043,3.067981481552124,0.10386965423822403,2.135995626449585,4.999999873689376e-05
0.13265305757522583,3.0466806888580322,0.0773930773139,2.162889242172241,4.999999873689376e-05
0.1340136080980301,3.022777795791626,0.0773930773139,2.147202491760254,4.999999873689376e-05
0.12857143580913544,3.0422980785369873,0.0773930773139,2.188295841217041,4.999999873689376e-05
0.1428571492433548,3.0042848587036133,0.0794297382235527,2.268156051635742,4.999999873689376e-05
0.12925170361995697,3.009683847427368,0.14052952826023102,2.231757402420044,2.499999936844688e-05
0.14353741705417633,2.996173858642578,0.12219959497451782,2.1848840713500977,2.499999936844688e-05
0.1210884377360344,3.067507266998291,0.0773930773139,2.1856651306152344,2.499999936844688e-05
0.13673469424247742,2.9958317279815674,0.07535641640424728,2.1594951152801514,2.499999936844688e-05
0.13469387590885162,3.0265097618103027,0.15274949371814728,2.143148422241211,2.499999936844688e-05
