accuracy,loss,val_accuracy,val_loss,learning_rate
0.14144736528396606,3.2178471088409424,0.1305418759584427,2.1086654663085938,0.0010000000474974513
0.13240131735801697,2.979066848754883,0.1305418759584427,2.1281590461730957,0.0010000000474974513
0.15542763471603394,2.7154533863067627,0.19211822748184204,2.124006748199463,0.0010000000474974513
0.2097039520740509,2.5476226806640625,0.16009852290153503,2.062154769897461,0.0010000000474974513
0.2549342215061188,2.235459566116333,0.15270936489105225,1.9818226099014282,0.0010000000474974513
0.2927631437778473,2.0329689979553223,0.23891626298427582,1.846590280532837,0.0010000000474974513
0.3034539520740509,2.044910192489624,0.29064038395881653,1.7474262714385986,0.0010000000474974513
0.3388157784938812,1.8643035888671875,0.37438422441482544,1.607100486755371,0.0010000000474974513
0.3708881437778473,1.7209800481796265,0.4433497488498688,1.4484257698059082,0.0010000000474974513
0.4013157784938812,1.6920119524002075,0.4926108419895172,1.3767566680908203,0.0010000000474974513
0.4284539520740509,1.5989820957183838,0.5320196747779846,1.2366079092025757,0.0010000000474974513
0.44490131735801697,1.5450830459594727,0.49753695726394653,1.2952200174331665,0.0010000000474974513
0.4646381437778473,1.5135844945907593,0.5147783160209656,1.2624356746673584,0.0010000000474974513
0.4638157784938812,1.4878531694412231,0.5443349480628967,1.2554396390914917,0.0010000000474974513
0.4909539520740509,1.3879133462905884,0.5788177251815796,1.1924976110458374,0.0010000000474974513
0.49424341320991516,1.3737913370132446,0.564039409160614,1.1836986541748047,0.0010000000474974513
0.5008223652839661,1.3417457342147827,0.5886699557304382,1.0966079235076904,0.0010000000474974513
0.5353618264198303,1.2837542295455933,0.5911329984664917,1.040253758430481,0.0010000000474974513
0.5090460777282715,1.3126479387283325,0.6403940916061401,0.9864651560783386,0.0010000000474974513
0.5550987124443054,1.2386776208877563,0.628078818321228,1.0113697052001953,0.0010000000474974513
0.5600329041481018,1.201425552368164,0.6206896305084229,1.0747257471084595,0.0010000000474974513
0.5929276347160339,1.1412694454193115,0.633004903793335,0.9784153699874878,0.0010000000474974513
0.6011512875556946,1.147889256477356,0.6527093648910522,0.9431023597717285,0.0010000000474974513
0.5945723652839661,1.1252083778381348,0.6625615954399109,0.9290724396705627,0.0010000000474974513
0.5986841917037964,1.1018133163452148,0.6527093648910522,0.912962794303894,0.0010000000474974513
0.6077302694320679,1.086066722869873,0.6133005023002625,1.2212188243865967,0.0010000000474974513
0.6069079041481018,1.1047836542129517,0.6625615954399109,0.9391967058181763,0.0010000000474974513
0.6480262875556946,0.9671321511268616,0.692118227481842,0.8234021663665771,0.0010000000474974513
0.6208881735801697,1.0706655979156494,0.6896551847457886,0.8197532892227173,0.0010000000474974513
0.6225329041481018,1.0365291833877563,0.6995074152946472,0.8121709227561951,0.0010000000474974513
0.6398026347160339,1.0162827968597412,0.6773399114608765,0.8615521788597107,0.0010000000474974513
0.6488487124443054,0.9819456338882446,0.7290640473365784,0.7579421401023865,0.0010000000474974513
0.6759868264198303,0.9183157682418823,0.7241379022598267,0.7621052265167236,0.0010000000474974513
0.6652960777282715,0.8860504627227783,0.7512315511703491,0.7061467170715332,0.0010000000474974513
0.6875,0.9001878499984741,0.7487684488296509,0.7097271680831909,0.0010000000474974513
0.6883223652839661,0.9204141497612,0.7118226885795593,0.8452761769294739,0.0010000000474974513
0.6965460777282715,0.8726890087127686,0.7315270900726318,0.696749210357666,0.0010000000474974513
0.7055920958518982,0.8526313900947571,0.7857142686843872,0.6479477286338806,0.0010000000474974513
0.7088815569877625,0.8456607460975647,0.7536945939064026,0.7011696100234985,0.0010000000474974513
0.7195723652839661,0.8003999590873718,0.7413793206214905,0.7110866904258728,0.0010000000474974513
0.7245065569877625,0.8243958950042725,0.7931034564971924,0.6202410459518433,0.0010000000474974513
0.7162829041481018,0.7898906469345093,0.8054187297821045,0.6127861142158508,0.0010000000474974513
0.7269737124443054,0.7943510413169861,0.7413793206214905,0.7690233588218689,0.0010000000474974513
0.7302631735801697,0.7999529242515564,0.7832512259483337,0.649684488773346,0.0010000000474974513
0.7220394611358643,0.7993917465209961,0.7783251404762268,0.5899520516395569,0.0010000000474974513
0.7524670958518982,0.7605291604995728,0.807881772518158,0.5793163776397705,0.0010000000474974513
0.7713815569877625,0.6823029518127441,0.802955687046051,0.6142033934593201,0.0010000000474974513
0.7672697305679321,0.6963603496551514,0.802955687046051,0.6103508472442627,0.0010000000474974513
0.7927631735801697,0.6463819742202759,0.8103448152542114,0.6211941242218018,0.0010000000474974513
0.7804276347160339,0.692086398601532,0.8128078579902649,0.5962075591087341,0.0010000000474974513
0.7549341917037964,0.700456976890564,0.8103448152542114,0.5971939563751221,0.0010000000474974513
0.7960526347160339,0.647409975528717,0.825123131275177,0.5198763608932495,0.0010000000474974513
0.7902960777282715,0.6321291327476501,0.807881772518158,0.5561088919639587,0.0010000000474974513
0.8001644611358643,0.623466968536377,0.8325123190879822,0.5162463784217834,0.0010000000474974513
0.7935855388641357,0.6433655023574829,0.8152709603309631,0.5814140439033508,0.0010000000474974513
